CountryName,CountryCode,Indicator Name,Indicator Code,yr1960,yr1961,yr1962,yr1963,yr1964,yr1965,yr1966,yr1967,yr1968,yr1969,yr1970,yr1971,yr1972,yr1973,yr1974,yr1975,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984,yr1985,yr1986,yr1987,yr1988,yr1989,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,yr2016,yr2017
Uzbekistan,UZB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15796897,7.15796897,7.23648331,7.27574048,7.314997649,7.354254819,7.393511989,7.432769158,7.472026328,7.511283498,7.550540668,7.589562764,7.628584861,7.667606958,7.706629055,7.745651152,7.73648331,7.727315468,7.718147626,7.708979784,7.699811942,7.673671838,7.647531735,7.621391631,7.595251528,7.569111425,,
St. Vincent and the Grenadines,VCT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1025641,64.35897436,64.61538462,64.87179487,65.12820513,65.38461538,65.64102564,65.8974359,66.15384615,66.41025641,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,67.17948718,67.69230769,68.20512821,68.71794872,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,69.23076923,,
"Venezuela, RB",VEN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98305085,58.65710561,58.33116037,58.00521512,57.67926988,57.35332464,57.0273794,56.70143416,56.37548892,56.04954368,55.72359844,55.39753982,55.07148121,54.7454226,54.41936398,54.09330537,54.04614251,53.99897965,53.95181679,53.90465393,53.85749107,53.67110708,53.48472309,53.2983391,53.1119551,52.92557111,,
British Virgin Islands,VGB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73333333,24.73333333,24.66666667,24.66666667,24.6,24.6,24.6,24.53333333,24.53333333,24.46666667,24.46666667,24.46666667,24.46666667,24.4,24.4,24.4,24.4,24.33333333,24.33333333,24.26666667,24.26666667,24.26666667,24.2,24.2,24.13333333,24.13333333,,
Virgin Islands (U.S.),VIR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.37142857,66.48571429,65.6,64.71428571,63.82857143,62.91428571,62.02857143,61.14285714,60.25714286,59.37142857,58.48571429,57.48571429,56.48571429,55.51428571,54.51428571,53.51428571,53.2,52.85714286,52.54285714,52.2,51.88571429,51.57142857,51.25714286,50.91428571,50.6,50.28571429,,
Vietnam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7658607,29.4921503,30.21843989,30.94472948,31.67101908,32.39730867,33.12359827,33.84988786,34.57617746,35.30246705,37.70012216,38.56440258,39.50088553,40.4328055,41.30357661,42.17434773,42.85225917,43.53017061,44.20808205,44.88599349,45.56390492,45.97994001,46.3959751,46.81201019,47.22804528,47.64408037,,
Vanuatu,VUT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,36.09515997,,
World,WLD,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.80057187,31.74412838,31.68808922,31.65764815,31.60448851,31.5491778,31.49325784,31.42043281,31.37072228,31.31307687,31.25372086,31.21875827,31.18405219,31.14891608,31.1140257,31.07880733,31.05347584,31.02720573,31.00472307,30.97880002,30.95194753,30.92641109,30.90160105,30.87609788,30.85060099,30.82510411,,
Samoa,WSM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93639576,47.38515901,48.83392226,50.28268551,51.73144876,53.18021201,54.62897527,56.07773852,57.52650177,58.97526502,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,60.42402827,,
Kosovo,XKX,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,,
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,7.617736524,,
Zambia,ZMB,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0259756,70.80186712,70.57775865,70.35365017,70.12954169,69.90543322,69.68132474,69.45721627,69.23310779,69.00899931,68.78489084,68.56078236,68.33667389,68.11256541,67.88845693,67.66434846,67.44023998,67.21613151,66.99202303,66.76791455,66.54380608,66.3196976,66.09558913,65.87148065,65.64737217,65.4232637,,
Zimbabwe,ZWE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.29352462,56.44823575,55.60294688,54.75765801,53.91236914,53.06708026,52.22179139,51.37650252,50.53121365,49.68592478,48.84063591,47.99534703,47.15005816,46.30476929,45.45948042,44.61419155,43.76890268,42.9236138,42.07832493,41.23303606,40.38774719,39.58019904,38.7726509,37.96510275,37.15755461,36.35000646,,
