CountryName,CountryCode,Indicator Name,Indicator Code,yr1960,yr1961,yr1962,yr1963,yr1964,yr1965,yr1966,yr1967,yr1968,yr1969,yr1970,yr1971,yr1972,yr1973,yr1974,yr1975,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984,yr1985,yr1986,yr1987,yr1988,yr1989,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,yr2016
West Bank and Gaza,PSE,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.291,31.781,31.274,30.773,30.276,29.784,29.295,28.813,28.476,28.253,28.031,27.811,27.591,27.373,27.155,26.939,26.724,26.509,26.296,26.081,25.864,25.644,25.423,25.2,24.974,24.748,24.519
Pacific island small states,PSS,Rural population (% of total population),SP.RUR.TOTL.ZS,77.55687632,77.12078148,76.67384208,76.22376473,75.7735163,75.33018026,74.89157088,74.53924144,74.19632891,73.8423719,73.4944212,73.16939142,72.85413285,72.54457369,72.31055535,72.10361724,71.88815177,71.73868883,71.60377047,71.4596203,71.29760751,71.09361536,70.86809037,70.63574027,70.40899522,70.1960721,69.99624802,69.62199659,69.23455157,68.86136008,68.50195037,68.13906846,67.77077591,67.399947,67.02863997,66.68352767,66.32114035,66.08466412,65.87473127,65.67286563,65.45013037,65.23091709,65.0651409,64.9105804,64.74604154,64.56504434,64.36314759,64.1419578,63.90654302,63.6683809,63.43201386,63.20037096,62.96739864,62.72606975,62.46972424,62.22096557,61.96939506
Post-demographic dividend,PST,Rural population (% of total population),SP.RUR.TOTL.ZS,36.87504066,36.35520739,35.8251511,35.27654189,34.72882146,34.17881974,33.64256677,33.10023817,32.56987248,32.05978787,31.57391281,31.1620642,30.78071154,30.41268068,30.04057756,29.69299698,29.42021227,29.15703384,28.89386553,28.62952829,28.36524051,28.0786464,27.82703201,27.59326427,27.37274783,27.15930417,26.91667438,26.69089845,26.37374609,26.14526079,25.90942647,25.64193443,25.38927188,25.14658391,24.90314897,24.66334628,24.43374899,24.22332409,24.01227442,23.80012283,23.58783045,23.2500605,22.85154406,22.47215194,22.10692464,21.75405364,21.43241369,21.12686723,20.82876749,20.54317216,20.26556913,19.9861572,19.72777734,19.48588751,19.24984141,19.01676226,18.79048649
French Polynesia,PYF,Rural population (% of total population),SP.RUR.TOTL.ZS,57.719,56.783,55.84,54.611,53.217,51.822,50.422,49.021,47.62,46.227,44.838,43.797,43.282,42.769,42.258,41.748,41.24,40.829,40.885,40.941,40.997,41.052,41.108,41.164,41.255,41.361,41.468,41.574,41.68,41.897,42.14,42.384,42.628,42.872,43.117,43.362,43.607,43.71,43.783,43.856,43.929,44.001,44.074,43.971,43.772,43.574,43.375,43.177,43.262,43.392,43.521,43.651,43.782,43.911,44.024,44.12,44.198
Qatar,QAT,Rural population (% of total population),SP.RUR.TOTL.ZS,14.725,14.307,13.899,13.5,13.22,12.946,12.677,12.412,12.152,11.897,11.646,11.4,11.322,11.245,11.168,11.091,11.015,10.94,10.865,10.79,10.637,10.486,10.337,10.189,10.044,9.9,9.6,8.944,8.329,7.753,7.214,6.709,6.237,5.797,5.386,5.002,4.644,4.341,4.112,3.895,3.689,3.494,3.308,3.132,2.895,2.551,2.246,1.977,1.739,1.53,1.345,1.188,1.054,0.939,0.841,0.756,0.683
Romania,ROU,Rural population (% of total population),SP.RUR.TOTL.ZS,65.791,65.106,64.414,63.716,63.011,62.303,61.655,61.165,60.672,60.178,59.681,59.182,58.681,58.179,57.675,57.169,56.661,56.058,55.351,54.642,53.93,53.219,52.505,51.79,51.074,50.359,49.643,48.927,48.21,47.496,46.783,46.07,45.773,45.926,46.078,46.231,46.384,46.537,46.689,46.842,46.996,47.148,47.22,47.088,46.957,46.826,46.695,46.564,46.433,46.302,46.171,46.04,45.909,45.765,45.607,45.436,45.251
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,46.269,45.374,44.482,43.592,42.706,41.827,40.952,40.082,39.217,38.362,37.529,36.722,35.922,35.131,34.348,33.573,32.806,32.05,31.302,30.695,30.249,29.807,29.369,28.934,28.503,28.077,27.654,27.235,26.819,26.602,26.606,26.611,26.615,26.619,26.624,26.628,26.633,26.637,26.641,26.646,26.65,26.654,26.659,26.627,26.582,26.537,26.492,26.447,26.402,26.358,26.313,26.268,26.214,26.149,26.076,25.992,25.899
Rwanda,RWA,Rural population (% of total population),SP.RUR.TOTL.ZS,97.4,97.346,97.29,97.234,97.176,97.118,97.058,96.997,96.934,96.871,96.806,96.664,96.509,96.348,96.179,96.002,95.818,95.626,95.425,95.344,95.279,95.214,95.147,95.08,95.012,94.943,94.873,94.802,94.73,94.658,94.584,94.509,93.712,92.687,91.51,90.163,88.626,87.534,86.756,85.936,85.074,84.171,83.223,82.402,81.574,80.718,79.832,78.915,77.967,77.012,76.048,75.078,74.106,73.131,72.159,71.189,70.225
South Asia,SAS,Rural population (% of total population),SP.RUR.TOTL.ZS,83.26498996,83.13359737,82.9461983,82.75696663,82.56176293,82.36625198,82.16914225,81.96990155,81.7673633,81.55939627,81.34405015,81.0967135,80.77164451,80.44022395,80.08970295,79.71000734,79.32360256,78.92948058,78.52572926,78.11067807,77.68538911,77.310862,77.05914813,76.80428678,76.54685673,76.28861603,76.02860973,75.76741366,75.50436033,75.24036271,74.9766591,74.72615355,74.50348846,74.2798107,74.05359853,73.82511664,73.59207678,73.35617216,73.11763372,72.87638884,72.63293942,72.34993043,71.99847073,71.64289059,71.28176903,70.91649955,70.54605088,70.16994459,69.78867302,69.40455928,69.01666218,68.62445425,68.22395829,67.81610217,67.39994555,66.9753446,66.54355796
Saudi Arabia,SAU,Rural population (% of total population),SP.RUR.TOTL.ZS,68.75,67.627,66.482,64.989,63.128,61.231,59.298,57.335,55.346,53.345,51.331,49.312,47.293,45.288,43.296,41.651,40.103,38.579,37.075,35.595,34.14,32.719,31.327,29.967,28.64,27.353,26.1,25.411,24.733,24.07,23.417,22.777,22.149,21.814,21.571,21.33,21.09,20.853,20.617,20.384,20.152,19.923,19.696,19.47,19.246,19.021,18.796,18.573,18.351,18.133,17.916,17.702,17.49,17.281,17.074,16.87,16.669
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,89.254,88.768,88.263,87.738,87.192,86.627,86.041,85.433,84.803,84.152,83.477,82.78,82.059,81.452,81.256,81.057,80.857,80.656,80.453,80.248,80.041,79.834,79.624,79.099,78.097,77.063,75.995,74.893,73.756,72.59,71.39,70.16,68.897,67.873,67.821,67.768,67.716,67.663,67.61,67.558,67.505,67.452,67.399,67.346,67.293,67.24,67.187,67.134,67.081,67.01,66.92,66.812,66.685,66.54,66.377,66.194,65.993
Senegal,SEN,Rural population (% of total population),SP.RUR.TOTL.ZS,77,76.355,75.697,75.027,74.343,73.649,72.943,72.224,71.493,70.753,70,69.28,68.549,67.811,67.063,66.307,65.628,65.282,64.933,64.583,64.231,63.878,63.524,63.168,62.809,62.451,62.091,61.729,61.386,61.243,61.1,60.956,60.812,60.668,60.524,60.38,60.235,60.09,59.945,59.8,59.655,59.51,59.364,59.218,59.057,58.881,58.689,58.482,58.26,58.023,57.77,57.503,57.219,56.921,56.607,56.279,55.935
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,Rural population (% of total population),SP.RUR.TOTL.ZS,94.232,93.962,93.679,93.384,93.076,92.755,92.421,92.072,91.708,91.33,91.083,91.042,91.001,90.959,90.917,90.875,90.729,90.417,90.096,89.765,89.424,89.073,88.712,88.341,87.959,87.567,87.163,86.889,86.702,86.514,86.323,86.13,85.935,85.738,85.538,85.336,85.131,84.924,84.715,84.504,84.187,83.799,83.403,82.999,82.587,82.168,81.741,81.306,80.862,80.411,79.952,79.494,79.036,78.579,78.124,77.671,77.221
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,82.648,82.097,81.533,80.94,80.288,79.621,78.936,78.235,77.516,76.782,76.031,75.263,74.478,73.679,72.863,72.271,71.86,71.446,71.028,70.606,70.181,69.752,69.32,68.885,68.445,68.003,67.675,67.445,67.213,66.981,66.748,66.515,66.28,66.045,65.808,65.571,65.333,65.095,64.856,64.616,64.374,64.133,63.891,63.648,63.404,63.16,62.904,62.636,62.355,62.063,61.759,61.443,61.115,60.774,60.422,60.058,59.682
El Salvador,SLV,Rural population (% of total population),SP.RUR.TOTL.ZS,61.655,61.484,61.386,61.288,61.189,61.091,60.993,60.894,60.795,60.697,60.598,60.496,59.997,59.497,58.994,58.49,57.983,57.475,56.966,56.455,55.942,55.429,54.914,54.398,53.881,53.364,52.845,52.326,51.806,51.287,50.767,50.246,49.725,48.618,47.323,46.033,44.746,43.47,42.2,41.643,41.088,40.536,39.986,39.439,38.893,38.352,37.813,37.277,36.748,36.227,35.714,35.21,34.713,34.225,33.745,33.274,32.811
San Marino,SMR,Rural population (% of total population),SP.RUR.TOTL.ZS,51.1,49.999,48.896,47.794,46.693,45.598,44.506,43.419,42.337,41.265,40.2,37.719,35.297,32.954,30.691,28.516,26.434,24.385,22.396,20.525,18.769,17.136,15.616,14.208,12.905,11.709,10.608,9.6,9.6,9.6,9.6,9.6,9.6,9.161,8.739,8.336,7.948,7.578,7.224,6.885,6.56,6.25,6.075,6.025,5.994,5.981,5.969,5.956,5.944,5.93,5.914,5.896,5.877,5.856,5.834,5.81,5.784
Somalia,SOM,Rural population (% of total population),SP.RUR.TOTL.ZS,82.688,82.165,81.628,81.08,80.547,80.036,79.513,78.98,78.437,77.885,77.322,76.749,76.165,75.573,74.97,74.502,74.252,74.001,73.748,73.493,73.237,72.979,72.72,72.459,72.196,71.933,71.667,71.373,71.031,70.688,70.342,69.993,69.641,69.289,68.933,68.575,68.215,67.853,67.489,67.122,66.753,66.383,66.01,65.629,65.24,64.844,64.439,64.026,63.606,63.177,62.741,62.298,61.847,61.388,60.922,60.449,59.97
Serbia,SRB,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.607,49.232,48.963,48.694,48.425,48.156,47.886,47.618,47.349,47.081,46.812,46.544,46.276,46.008,45.741,45.474,45.207,44.94,44.89,44.841,44.792,44.742,44.693,44.627,44.545,44.447,44.332
Sub-Saharan Africa (excluding high income),SSA,Rural population (% of total population),SP.RUR.TOTL.ZS,85.36732612,85.06456224,84.75587143,84.42831073,84.0860673,83.73422702,83.38803236,83.03442737,82.67104665,82.29552592,81.92686046,81.52351856,81.1060329,80.68557755,80.26598189,79.83512245,79.38975973,78.95122081,78.50727244,78.11808082,77.74882557,77.33579501,76.91798998,76.48223076,76.01508821,75.51362102,74.99798063,74.48769478,73.97641658,73.46582494,72.92990408,72.4773211,72.03786024,71.61137751,71.24229656,70.89039149,70.55128194,70.21147411,69.88445174,69.55405928,69.21691595,68.82574383,68.41727969,67.99855947,67.57232499,67.13335149,66.68745831,66.23126349,65.75065987,65.26396416,64.76946547,64.27068929,63.76775754,63.26257071,62.75475801,62.24508123,61.73373593
South Sudan,SSD,Rural population (% of total population),SP.RUR.TOTL.ZS,91.252,91.263,91.275,91.286,91.298,91.31,91.321,91.333,91.344,91.355,91.367,91.378,91.39,91.401,91.413,91.424,91.435,91.447,91.458,91.469,91.481,91.492,91.503,91.292,90.739,90.156,89.539,88.889,88.203,87.483,86.724,85.926,85.088,84.374,84.251,84.127,84.003,83.877,83.751,83.624,83.496,83.368,83.239,83.109,82.977,82.846,82.713,82.58,82.445,82.301,82.145,81.978,81.8,81.61,81.409,81.196,80.97
Sub-Saharan Africa,SSF,Rural population (% of total population),SP.RUR.TOTL.ZS,85.3649466,85.0620356,84.75319806,84.42549332,84.08310585,83.73112034,83.38477654,83.03102242,82.66749309,82.29182654,81.92301441,81.51953781,81.10187132,80.68127412,80.26152608,79.83049659,79.38498168,78.94628968,78.50250677,78.11347638,77.74437256,77.33148341,76.91384353,76.47827512,76.01129331,75.5099784,74.99449392,74.48423471,73.97311471,73.46266623,72.92688847,72.47440627,72.03506456,71.60864918,71.23960943,70.88777226,70.54872527,70.20898397,69.88200413,69.55165235,69.21457379,68.82348736,68.41504156,67.99643093,67.57028529,67.13138114,66.68552396,66.22939436,65.74882402,65.26219363,64.76771634,64.26905177,63.76616762,63.26101279,62.75323505,62.24358254,61.73227443
Small states,SST,Rural population (% of total population),SP.RUR.TOTL.ZS,71.79897398,71.4393477,71.05629999,70.63286425,70.18037239,69.71330197,69.24613069,68.81356139,68.36378011,67.90063772,67.4255091,66.93167517,66.43921833,65.96508906,65.44362062,64.89264966,64.32236166,63.76727451,63.20848844,62.6651741,62.12748912,61.6550995,61.16485184,60.74883718,60.30402631,59.8183304,59.28244362,58.70254782,58.10188416,57.51321544,56.94008254,56.39816603,56.03533121,55.71543126,55.38114346,55.05030989,54.6882283,54.31571778,53.93428964,53.52905224,53.10846016,52.71455477,52.34046366,51.94424522,51.50279179,50.99044394,50.4156981,49.79634012,49.15722342,48.54191538,47.98247589,47.47621922,47.01357492,46.58398364,46.17422335,45.77535975,45.38723359
Sao Tome and Principe,STP,Rural population (% of total population),SP.RUR.TOTL.ZS,83.927,83.195,82.031,80.806,79.516,78.167,76.753,75.276,73.736,72.139,70.482,69.795,69.439,69.083,68.723,68.361,67.996,67.63,67.262,66.891,66.518,66.143,65.174,64.113,63.037,61.951,60.851,59.74,58.618,57.489,56.352,55.207,54.236,53.283,52.327,51.369,50.408,49.45,48.491,47.533,46.576,45.623,44.673,43.75,42.856,41.99,41.153,40.345,39.566,38.815,38.093,37.4,36.735,36.098,35.489,34.908,34.353
Suriname,SUR,Rural population (% of total population),SP.RUR.TOTL.ZS,52.74,52.703,52.665,52.628,52.659,52.891,53.123,53.356,53.588,53.82,54.052,54.284,53.24,50.913,48.579,46.251,43.936,41.654,39.403,37.197,35.04,34.965,34.89,34.816,34.741,34.666,34.592,34.517,34.443,34.368,34.294,34.22,34.146,34.072,33.998,33.924,33.85,33.777,33.703,33.629,33.556,33.483,33.409,33.336,33.263,33.318,33.385,33.453,33.521,33.588,33.656,33.724,33.792,33.86,33.915,33.957,33.985
Slovak Republic,SVK,Rural population (% of total population),SP.RUR.TOTL.ZS,66.536,66.047,65.286,64.517,63.74,62.957,62.167,61.37,60.565,59.757,58.943,57.991,56.936,55.878,54.813,53.743,52.669,51.595,50.518,49.44,48.362,47.69,47.223,46.756,46.289,45.824,45.359,44.895,44.432,43.97,43.509,43.22,43.281,43.341,43.402,43.463,43.524,43.584,43.645,43.706,43.767,43.837,43.987,44.137,44.287,44.437,44.588,44.739,44.889,45.04,45.315,45.59,45.837,46.055,46.243,46.402,46.532
Slovenia,SVN,Rural population (% of total population),SP.RUR.TOTL.ZS,71.796,70.893,70.066,69.224,68.369,67.503,66.624,65.734,64.831,63.919,62.996,62.028,60.942,59.847,58.741,57.626,56.501,55.373,54.238,53.099,51.955,51.06,50.9,50.74,50.58,50.42,50.26,50.1,49.939,49.78,49.62,49.493,49.466,49.439,49.411,49.384,49.357,49.329,49.302,49.275,49.248,49.22,49.223,49.315,49.407,49.499,49.591,49.683,49.776,49.867,49.96,50.052,50.144,50.236,50.305,50.35,50.373
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,27.51,26.705,25.729,24.777,23.847,22.944,22.086,21.273,20.481,19.713,18.966,18.437,18.114,17.797,17.483,17.27,17.198,17.127,17.056,16.984,16.913,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.796,16.639,16.484,16.329,16.176,16.086,16.058,16.03,16.002,15.974,15.929,15.867,15.804,15.742,15.681,15.57,15.412,15.254,15.098,14.944,14.79,14.637,14.486,14.335,14.185,14.036
Swaziland,SWZ,Rural population (% of total population),SP.RUR.TOTL.ZS,96.087,95.665,95.2,94.688,94.124,93.506,92.843,92.271,91.656,90.999,90.295,89.542,88.736,87.88,86.967,85.996,84.963,84.247,83.573,82.876,82.154,81.411,80.643,79.851,79.035,78.196,77.332,77.176,77.148,77.12,77.092,77.065,77.036,77.008,76.98,76.952,76.924,76.919,77.051,77.183,77.314,77.445,77.575,77.704,77.834,77.962,78.09,78.217,78.33,78.426,78.508,78.575,78.626,78.663,78.685,78.692,78.685
Sint Maarten (Dutch part),SXM,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,Rural population (% of total population),SP.RUR.TOTL.ZS,72.327,71.283,70.214,69.123,68.009,66.877,65.723,64.551,63.359,62.154,60.932,59.663,58.198,56.723,55.233,53.734,52.226,50.718,50.604,50.619,50.634,50.648,50.663,50.678,50.693,50.708,50.723,50.738,50.753,50.754,50.742,50.717,50.678,50.625,50.559,50.48,50.387,50.28,50.16,50.027,49.88,49.72,49.546,49.359,49.159,48.945,48.718,48.478,48.225,47.959,47.681,47.389,47.085,46.769,46.441,46.113,45.786
Syrian Arab Republic,SYR,Rural population (% of total population),SP.RUR.TOTL.ZS,63.193,62.601,61.956,61.306,60.651,59.994,59.333,58.668,57.999,57.329,56.655,56.249,55.922,55.595,55.267,54.939,54.61,54.282,53.952,53.623,53.292,52.962,52.732,52.524,52.316,52.109,51.901,51.693,51.485,51.277,51.069,50.861,50.653,50.445,50.236,49.896,49.527,49.159,48.79,48.422,48.053,47.686,47.318,46.951,46.583,46.217,45.846,45.471,45.092,44.71,44.323,43.934,43.541,43.145,42.745,42.344,41.939
Turks and Caicos Islands,TCA,Rural population (% of total population),SP.RUR.TOTL.ZS,52.321,51.979,51.636,51.294,50.951,50.608,50.266,49.923,49.58,49.237,48.894,48.513,48.118,47.725,47.331,46.937,46.544,46.152,45.76,45.368,44.741,42.642,40.565,38.522,36.516,34.561,32.655,30.803,29.01,27.284,25.657,24.463,23.306,22.19,21.112,20.072,19.07,18.11,17.186,16.3,15.45,14.638,13.993,13.392,12.812,12.255,11.719,11.203,10.706,10.23,9.772,9.332,8.91,8.518,8.153,7.814,7.498
Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,93.305,93.038,92.761,92.473,92.123,91.594,91.032,90.436,89.804,89.138,88.432,87.687,86.9,86.118,85.296,84.434,83.53,82.587,81.6,81.408,81.213,81.018,80.821,80.623,80.422,80.221,80.017,79.813,79.606,79.398,79.189,78.977,78.765,78.592,78.56,78.527,78.494,78.462,78.429,78.396,78.363,78.33,78.298,78.265,78.232,78.199,78.166,78.132,78.099,78.066,78.017,77.952,77.871,77.773,77.659,77.529,77.382
East Asia & Pacific (IDA & IBRD countries),TEA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.38565003,82.92579139,82.46230033,81.99297555,81.51589533,81.59949872,81.6523369,81.66629142,81.67858063,81.68953204,81.69458497,81.66829988,81.62112153,81.4854314,81.2704731,81.22485259,81.05860432,80.8869102,80.47609833,79.81699782,79.12318018,78.39991903,77.66571375,77.03201933,76.38278665,75.7220259,75.04936488,74.36422147,73.66547127,72.95326171,72.22669132,71.4401166,70.62792897,69.80171176,68.96029129,68.1057141,67.23544187,66.35570368,65.46268993,64.55810086,63.62900457,62.59069233,61.47042543,60.33802597,59.19468603,58.04576876,56.91989465,55.80560934,54.68609927,53.56806222,52.44881309,51.3329313,50.2428176,49.18236495,48.15147872,47.15077969,46.18093765
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population (% of total population),SP.RUR.TOTL.ZS,54.98787928,54.24583483,53.52577189,52.80552797,52.08570011,51.35448438,50.64258546,49.94319418,49.24338566,48.54566304,47.85915749,47.1949893,46.54208681,45.89302965,45.24979085,44.63141114,44.03175351,43.44075698,42.84888807,42.33758984,41.91521165,41.40096738,40.8554376,40.30882205,39.75311239,39.21234447,38.71586125,38.24027767,37.76607272,37.44591631,37.28688414,37.17947175,37.13617094,37.12520071,37.10640323,37.07696284,37.05646426,37.0360064,37.00510218,36.97313197,36.93735471,36.88198615,36.8046384,36.71210993,36.61293244,36.51182572,36.41139095,36.30331349,36.19847236,36.10103558,36.01139666,35.91363616,35.78543647,35.64895011,35.5074202,35.35852967,35.20265809
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,89.902,89.06,88.156,87.189,86.153,85.05,83.875,82.626,81.3,79.902,78.72,78.398,78.071,77.742,77.409,77.073,76.732,76.389,76.042,75.692,75.337,74.98,74.609,74.222,73.831,73.438,73.04,72.638,72.232,71.824,71.411,70.995,70.575,70.152,69.725,69.295,68.861,68.424,67.984,67.54,67.093,66.644,66.191,65.735,65.276,64.815,64.351,63.884,63.413,62.942,62.467,61.99,61.507,61.021,60.531,60.036,59.537
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,80.328,80.219,80.11,80,79.89,79.779,79.668,79.556,79.444,79.332,79.111,78.558,77.994,77.421,76.836,76.242,75.635,75.02,74.394,73.758,73.209,72.951,72.692,72.431,72.168,71.905,71.639,71.372,71.103,70.833,70.576,70.407,70.237,70.066,69.895,69.724,69.551,69.378,69.205,69.031,68.609,67.428,66.221,64.994,63.744,62.48,61.196,59.896,58.581,57.256,55.92,54.606,53.318,52.057,50.826,49.626,48.46
Tajikistan,TJK,Rural population (% of total population),SP.RUR.TOTL.ZS,66.832,66.44,66.045,65.649,65.249,64.848,64.445,64.04,63.632,63.223,63.124,63.393,63.663,63.93,64.198,64.464,64.73,64.994,65.257,65.498,65.711,65.922,66.134,66.345,66.555,66.765,66.974,67.182,67.39,67.769,68.342,68.91,69.473,70.028,70.579,71.123,71.662,72.194,72.72,73.24,73.514,73.543,73.571,73.6,73.583,73.567,73.55,73.534,73.517,73.5,73.484,73.467,73.432,73.379,73.308,73.218,73.109
Turkmenistan,TKM,Rural population (% of total population),SP.RUR.TOTL.ZS,53.588,53.443,53.298,53.152,53.007,52.861,52.716,52.57,52.425,52.279,52.22,52.265,52.309,52.354,52.398,52.443,52.487,52.531,52.576,52.701,52.922,53.142,53.363,53.583,53.804,54.024,54.243,54.463,54.683,54.84,54.925,55.01,55.096,55.181,55.266,55.206,54.982,54.759,54.535,54.311,54.087,53.863,53.638,53.413,53.188,52.952,52.704,52.445,52.174,51.891,51.598,51.293,50.977,50.65,50.312,49.963,49.604
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population (% of total population),SP.RUR.TOTL.ZS,50.98814455,50.18263733,49.36619361,48.54737704,47.72347623,46.94921864,46.17567534,45.4035477,44.63075002,43.86153592,43.09609093,42.33699437,41.58795233,40.86338165,40.14764119,39.43187453,38.71951342,38.00760488,37.29844939,36.59584085,35.90144931,35.24319109,34.60645024,33.98366148,33.36436991,32.74825512,32.14333754,31.54767424,30.95805913,30.37849722,29.81153424,29.26822672,28.74454765,28.23385158,27.72818014,27.23187759,26.75919383,26.27790188,25.80247048,25.34299622,24.88673132,24.5221096,24.1824031,23.84907106,23.5164748,23.18944432,22.86648632,22.54807397,22.23378761,21.92506303,21.6202512,21.3196585,21.02629628,20.73981526,20.45981607,20.18673528,19.92030927
Timor-Leste,TLS,Rural population (% of total population),SP.RUR.TOTL.ZS,89.909,89.757,89.489,89.215,88.934,88.647,88.354,88.054,87.747,87.434,87.114,86.787,86.452,86.111,85.763,85.407,85.044,84.674,84.296,83.911,83.517,83.117,82.709,82.292,81.868,81.437,80.997,80.549,80.093,79.63,79.158,78.785,78.46,78.133,77.801,77.466,77.127,76.785,76.439,76.09,75.737,75.381,75.021,74.657,74.29,73.686,73.066,72.436,71.797,71.15,70.493,69.829,69.168,68.515,67.869,67.23,66.599
Middle East & North Africa (IDA & IBRD countries),TMN,Rural population (% of total population),SP.RUR.TOTL.ZS,66.11737265,65.397398,64.67798726,63.95410827,63.21921163,62.44747053,61.72041708,61.07456403,60.40602461,59.73380367,59.05670836,58.3998626,57.72927979,57.05969043,56.41967043,55.79012256,55.17620344,54.62327412,54.09511384,53.57636855,53.04668836,52.51204121,51.98241563,51.45630765,50.93099473,50.42597251,49.92350212,49.48601444,49.1297316,48.80375321,48.48074024,48.1616143,47.78320523,47.38806815,46.9956162,46.65086396,46.31690298,45.97205467,45.59999405,45.22083009,44.84514586,44.47513691,44.10854941,43.74666135,43.39086147,43.03032424,42.67187703,42.33944714,42.01874444,41.69563867,41.36733432,41.03275364,40.68888172,40.34448027,40.00582592,39.67660322,39.3578449
Tonga,TON,Rural population (% of total population),SP.RUR.TOTL.ZS,82.448,82.071,81.688,81.299,80.902,80.501,80.092,79.903,79.873,79.843,79.813,79.783,79.753,79.723,79.693,79.663,79.633,79.496,79.281,79.065,78.846,78.627,78.406,78.183,77.958,77.732,77.504,77.391,77.359,77.328,77.296,77.264,77.232,77.2,77.168,77.136,77.103,77.073,77.045,77.016,76.988,76.959,76.931,76.902,76.873,76.845,76.816,76.773,76.719,76.665,76.611,76.557,76.502,76.44,76.368,76.288,76.199
South Asia (IDA & IBRD),TSA,Rural population (% of total population),SP.RUR.TOTL.ZS,83.26498996,83.13359737,82.9461983,82.75696663,82.56176293,82.36625198,82.16914225,81.96990155,81.7673633,81.55939627,81.34405015,81.0967135,80.77164451,80.44022395,80.08970295,79.71000734,79.32360256,78.92948058,78.52572926,78.11067807,77.68538911,77.310862,77.05914813,76.80428678,76.54685673,76.28861603,76.02860973,75.76741366,75.50436033,75.24036271,74.9766591,74.72615355,74.50348846,74.2798107,74.05359853,73.82511664,73.59207678,73.35617216,73.11763372,72.87638884,72.63293942,72.34993043,71.99847073,71.64289059,71.28176903,70.91649955,70.54605088,70.16994459,69.78867302,69.40455928,69.01666218,68.62445425,68.22395829,67.81610217,67.39994555,66.9753446,66.54355796
Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population (% of total population),SP.RUR.TOTL.ZS,85.3649466,85.0620356,84.75319806,84.42549332,84.08310585,83.73112034,83.38477654,83.03102242,82.66749309,82.29182654,81.92301441,81.51953781,81.10187132,80.68127412,80.26152608,79.83049659,79.38498168,78.94628968,78.50250677,78.11347638,77.74437256,77.33148341,76.91384353,76.47827512,76.01129331,75.5099784,74.99449392,74.48423471,73.97311471,73.46266623,72.92688847,72.47440627,72.03506456,71.60864918,71.23960943,70.88777226,70.54872527,70.20898397,69.88200413,69.55165235,69.21457379,68.82348736,68.41504156,67.99643093,67.57028529,67.13138114,66.68552396,66.22939436,65.74882402,65.26219363,64.76771634,64.26905177,63.76616762,63.26101279,62.75323505,62.24358254,61.73227443
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,82.651,83.288,83.907,84.507,85.09,85.653,86.199,86.727,87.239,87.732,88.124,88.226,88.328,88.429,88.529,88.628,88.726,88.824,88.921,89.017,89.137,89.401,89.659,89.913,90.161,90.403,90.639,90.871,91.098,91.319,91.466,91.258,91.045,90.827,90.605,90.378,90.146,89.909,89.667,89.42,89.223,89.403,89.581,89.756,89.928,90.098,90.265,90.429,90.592,90.751,90.908,91.063,91.205,91.334,91.45,91.555,91.648
